"Hora local en Santiago (aeropuerto)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"30.07.2017 11:00";"31.0";"747.4";"762.8";"62";"Viento procedente del sudeste";"5";"";"";"";"Nubosidad escasa (10-30%) 750 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"30.07.2017 10:00";"30.0";"746.5";"762.0";"70";"Viento procedente del estesureste";"6";"";"";"";"Nubosidad escasa (10-30%) 660 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"30.07.2017 09:00";"27.0";"747.2";"762.8";"84";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad fragmentada (60-90%) 540 m";"10.0 y más";"24.0";
"30.07.2017 08:00";"25.0";"747.1";"762.8";"94";"Calma, escampado";"0";"";"";"";"Nubosidad fragmentada (60-90%) 480 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"30.07.2017 07:00";"24.0";"746.2";"762.0";"100";"Viento procedente del sursureste";"2";"";"";"";"Nubosidad fragmentada (60-90%) 480 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"30.07.2017 06:00";"24.0";"746.2";"762.0";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"30.07.2017 05:00";"24.0";"747.0";"762.8";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"24.0";
"30.07.2017 04:00";"24.0";"746.2";"762.0";"100";"Viento procedente del estesureste";"3";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"24.0";
"30.07.2017 03:00";"23.0";"746.2";"762.0";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"30.07.2017 02:00";"24.0";"746.2";"762.0";"89";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 510 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"22.0";
"30.07.2017 01:00";"24.0";"746.2";"762.0";"89";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 510 m, nubes cumulonimbus , nubosidad escasa (10-30%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"22.0";
"30.07.2017 00:00";"25.0";"747.1";"762.8";"83";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 510 m, nubes cumulonimbus , nubosidad escasa (10-30%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"22.0";
"29.07.2017 23:00";"26.0";"746.3";"762.0";"79";"Viento procedente del sur-oeste";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad escasa (10-30%) 570 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"22.0";
"29.07.2017 22:00";"26.0";"746.3";"762.0";"74";"Viento procedente del sur-oeste";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad escasa (10-30%) 570 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"21.0";
"29.07.2017 21:00";"26.0";"745.5";"761.2";"74";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 600 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"21.0";
"29.07.2017 20:00";"27.0";"745.6";"761.2";"70";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 600 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"21.0";
"29.07.2017 19:00";"27.0";"744.9";"760.5";"66";"Viento procedente del oestesuroeste";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 600 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"20.0";
"29.07.2017 18:00";"28.0";"745.0";"760.5";"66";"Viento procedente del oestenoroeste";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 600 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"21.0";
"29.07.2017 17:00";"32.0";"744.4";"759.7";"63";"Viento procedente del sursureste";"3";"";"";"";"Nubosidad escasa (10-30%) 660 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 660 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"29.07.2017 16:15";"33.0";"745.2";"760.5";"56";"";"";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 720 m";"10.0 y más";"23.0";
"29.07.2017 16:00";"33.0";"745.2";"760.5";"56";"";"";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 720 m";"10.0 y más";"23.0";
"29.07.2017 15:00";"34.0";"744.5";"759.7";"53";"Viento procedente del estesureste";"8";"";"";"";"Nubosidad escasa (10-30%) 750 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 780 m";"10.0 y más";"23.0";
"29.07.2017 14:00";"33.0";"744.4";"759.7";"56";"Viento procedente del estesureste";"7";"";"";"";"Nubosidad escasa (10-30%) 720 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 750 m";"10.0 y más";"23.0";
"29.07.2017 13:00";"33.0";"745.2";"760.5";"59";"Viento procedente del estesureste";"7";"";"";"";"Nubosidad dispersa (40-50%) 690 m";"10.0 y más";"24.0";
"29.07.2017 12:00";"32.0";"745.8";"761.2";"63";"Viento procedente del estesureste";"5";"";"";"";"Nubosidad dispersa (40-50%) 660 m";"10.0 y más";"24.0";
"29.07.2017 11:00";"30.0";"745.7";"761.2";"70";"Viento procedente del estesureste";"6";"";"";"";"Nubosidad dispersa (40-50%) 630 m";"10.0 y más";"24.0";
"29.07.2017 10:00";"29.0";"745.7";"761.2";"74";"Viento procedente del estesureste";"6";"";"";"";"Nubosidad fragmentada (60-90%) 540 m";"10.0 y más";"24.0";
"29.07.2017 09:00";"27.0";"745.6";"761.2";"84";"Viento procedente del estesureste";"6";"";"Neblina";"";"Nubosidad fragmentada (60-90%) 480 m";"5.0";"24.0";
"29.07.2017 08:00";"25.0";"745.5";"761.2";"94";"Viento procedente del estesureste";"2";"";"";"";"Nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"24.0";
"29.07.2017 07:00";"25.0";"745.5";"761.2";"94";"Viento procedente del este";"3";"";"";"";"Nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"24.0";
"29.07.2017 06:00";"25.0";"745.5";"761.2";"94";"Viento procedente del sursureste";"2";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"24.0";
"29.07.2017 05:14";"25.0";"744.8";"760.5";"94";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"24.0";
"29.07.2017 04:00";"25.0";"";"";"89";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"23.0";
"29.07.2017 03:00";"24.0";"745.4";"761.2";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"24.0";
"29.07.2017 02:00";"25.0";"745.5";"761.2";"94";"Viento procedente del estesureste";"2";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"24.0";
"29.07.2017 01:00";"27.0";"745.6";"761.2";"84";"Viento procedente del sur";"3";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"24.0";
"29.07.2017 00:00";"27.0";"745.6";"761.2";"84";"Viento procedente del sursureste";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 540 m";"10.0 y más";"24.0";
"28.07.2017 23:00";"27.0";"745.6";"761.2";"84";"Viento procedente del sursureste";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad escasa (10-30%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"28.07.2017 22:00";"28.0";"745.6";"761.2";"79";"Viento procedente del sursureste";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"28.07.2017 21:00";"28.0";"745.0";"760.5";"79";"Viento procedente del estesureste";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"28.07.2017 20:00";"29.0";"744.2";"759.7";"74";"Viento procedente del este";"6";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 600 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"28.07.2017 19:00";"31.0";"744.3";"759.7";"66";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 690 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"28.07.2017 18:00";"32.0";"743.7";"759.0";"55";"Viento procedente del sudeste";"6";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 690 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"22.0";
"28.07.2017 17:00";"33.0";"743.0";"758.2";"52";"Viento procedente del sudeste";"4";"";"";"";"Nubosidad dispersa (40-50%) 750 m";"10.0 y más";"22.0";
"28.07.2017 16:00";"33.0";"743.0";"758.2";"52";"Viento procedente del sudeste";"5";"";"";"";"Nubosidad dispersa (40-50%) 780 m";"10.0 y más";"22.0";
"28.07.2017 15:00";"33.0";"743.7";"759.0";"52";"Viento procedente del sudeste";"6";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad escasa (10-30%) 780 m";"10.0 y más";"22.0";
"28.07.2017 14:00";"33.0";"744.4";"759.7";"52";"Viento procedente del estesureste";"5";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad escasa (10-30%) 750 m";"10.0 y más";"22.0";
"28.07.2017 13:00";"32.0";"745.2";"760.5";"59";"Viento procedente del sudeste";"6";"";"";"";"Nubosidad escasa (10-30%) 720 m";"10.0 y más";"23.0";
"28.07.2017 12:00";"31.0";"745.1";"760.5";"62";"Viento procedente del sursureste";"5";"";"";"";"Nubosidad escasa (10-30%) 750 m";"10.0 y más";"23.0";
"28.07.2017 11:00";"30.0";"745.7";"761.2";"66";"Viento procedente del sudeste";"5";"";"";"";"Nubosidad dispersa (40-50%) 690 m";"10.0 y más";"23.0";
"28.07.2017 10:00";"29.0";"745.7";"761.2";"74";"Viento procedente del estesureste";"5";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"24.0";
"28.07.2017 09:00";"26.0";"745.5";"761.2";"94";"Viento procedente del sur";"2";"";"";"";"Nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"25.0";
"28.07.2017 08:00";"24.0";"745.4";"761.2";"100";"Viento procedente del sursureste";"2";"";"";"";"Nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"24.0";
"28.07.2017 07:00";"24.0";"745.4";"761.2";"94";"Viento procedente del estesureste";"2";"";"";"";"Nubosidad fragmentada (60-90%) 540 m";"10.0 y más";"23.0";
"28.07.2017 06:00";"23.0";"744.7";"760.5";"94";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"22.0";
"28.07.2017 05:00";"23.0";"744.7";"760.5";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"23.0";
"28.07.2017 04:00";"23.0";"744.7";"760.5";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"23.0";
"28.07.2017 03:00";"23.0";"744.7";"760.5";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"28.07.2017 02:00";"25.0";"745.5";"761.2";"94";"Viento procedente del estesureste";"2";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"24.0";
"28.07.2017 01:00";"23.0";"745.4";"761.2";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 420 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 480 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"28.07.2017 00:00";"24.0";"745.4";"761.2";"89";"Calma, escampado";"0";"";"Leve(-es) tormenta";"";"Nubosidad escasa (10-30%) 420 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 480 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"22.0";
"27.07.2017 23:00";"23.0";"745.4";"761.2";"100";"Calma, escampado";"0";"";"Leve(-es) tormenta";"";"Nubosidad escasa (10-30%) 420 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 480 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"27.07.2017 22:00";"23.0";"745.4";"761.2";"100";"Viento procedente del oeste";"2";"";"Tormenta";"";"Nubosidad escasa (10-30%) 420 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 480 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"27.07.2017 21:00";"23.0";"745.4";"761.2";"89";"Viento procedente del este";"2";"";"Fuerte(-es)) tormenta";"Lluvia";"Nubosidad escasa (10-30%) 420 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 480 m, nubosidad dispersa (40-50%) 2100 m";"10.0 y más";"21.0";
"27.07.2017 19:00";"30.0";"744.3";"759.7";"70";"Viento procedente del este";"4";"";"Tormenta";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 660 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"27.07.2017 18:00";"32.0";"743.7";"759.0";"59";"Viento procedente del sudeste";"4";"";"";"";"Nubosidad escasa (10-30%) 660 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 780 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"23.0";
"27.07.2017 17:00";"33.0";"743.7";"759.0";"49";"Viento procedente del sursureste";"4";"";"";"";"Nubosidad escasa (10-30%) 720 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 840 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"21.0";
"27.07.2017 16:00";"34.0";"743.8";"759.0";"47";"Viento procedente del sudeste";"4";"";"";"";"Nubosidad escasa (10-30%) 720 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 780 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"21.0";
"27.07.2017 15:00";"34.0";"743.8";"759.0";"44";"Viento procedente del sursureste";"6";"";"";"";"Nubosidad escasa (10-30%) 720 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 780 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"20.0";
"27.07.2017 14:00";"33.0";"759.9";"775.5";"49";"Viento procedente del este";"9";"";"";"";"Nubosidad escasa (10-30%) 720 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 780 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"21.0";
"27.07.2017 13:00";"33.0";"745.2";"760.5";"52";"Viento procedente del sudeste";"5";"";"";"";"Nubosidad escasa (10-30%) 690 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 780 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"22.0";
"27.07.2017 12:00";"31.0";"745.1";"760.5";"62";"Viento procedente del estesureste";"7";"";"";"";"Nubosidad escasa (10-30%) 690 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 780 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"27.07.2017 11:00";"31.0";"745.8";"761.2";"62";"Viento procedente del sudeste";"5";"";"";"";"Nubosidad escasa (10-30%) 690 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 780 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"27.07.2017 10:00";"30.0";"745.7";"761.2";"66";"Viento procedente del estesureste";"6";"";"";"";"Nubosidad escasa (10-30%) 690 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 750 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"27.07.2017 09:00";"28.0";"745.6";"761.2";"79";"Viento procedente del estesureste";"5";"";"";"";"Nubosidad escasa (10-30%) 690 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 750 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"27.07.2017 08:00";"26.0";"745.5";"761.2";"89";"Viento procedente del este";"3";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad escasa (10-30%) 660 m";"10.0 y más";"24.0";
"27.07.2017 07:00";"24.0";"744.8";"760.5";"94";"Viento procedente del este";"3";"";"";"";"Nubosidad escasa (10-30%) 510 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 570 m";"10.0 y más";"23.0";
"27.07.2017 06:00";"23.0";"744.7";"760.5";"100";"Viento procedente del estenoreste";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 600 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"23.0";
"27.07.2017 05:00";"24.0";"744.8";"760.5";"94";"Viento procedente del noreste";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 600 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"23.0";
"27.07.2017 04:00";"24.0";"744.8";"760.5";"94";"Viento procedente del norte";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad escasa (10-30%) 600 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"23.0";
"27.07.2017 03:00";"24.0";"744.8";"760.5";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad escasa (10-30%) 600 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"23.0";
"27.07.2017 02:00";"25.0";"745.5";"761.2";"94";"Calma, escampado";"0";"";"";"Tormenta";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 600 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"24.0";
"27.07.2017 01:00";"25.0";"745.5";"761.2";"94";"Calma, escampado";"0";"";"Tormenta";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 660 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"24.0";
"27.07.2017 00:00";"26.0";"746.3";"762.0";"89";"Viento procedente del sudeste";"3";"";"Tormenta";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad escasa (10-30%) 660 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"24.0";
"26.07.2017 23:00";"25.0";"746.3";"762.0";"94";"Viento procedente del estesureste";"3";"";"Tormenta";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad escasa (10-30%) 630 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"24.0";
"26.07.2017 22:00";"26.0";"745.5";"761.2";"89";"Viento procedente del sudeste";"3";"";"Leve(-es) tormenta";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 660 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"24.0";
"26.07.2017 20:00";"27.0";"744.9";"760.5";"84";"Viento procedente del sudeste";"3";"";"Leve(-es) tormenta";"";"Nubosidad escasa (10-30%) 660 m, nubes cumulonimbus , nubosidad escasa (10-30%) 720 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"24.0";
"26.07.2017 19:00";"28.0";"745.0";"760.5";"74";"Viento procedente del sudeste";"4";"";"";"";"Nubosidad escasa (10-30%) 690 m, nubes cumulonimbus , nubosidad escasa (10-30%) 750 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"23.0";
"26.07.2017 18:00";"29.0";"744.2";"759.7";"70";"Viento procedente del sudeste";"6";"";"";"";"Nubosidad escasa (10-30%) 720 m, nubes cumulonimbus , nubosidad escasa (10-30%) 780 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"23.0";
"26.07.2017 17:00";"30.0";"744.3";"759.7";"70";"Viento procedente del sudeste";"7";"";"";"";"Nubosidad escasa (10-30%) 720 m, nubes cumulonimbus , nubosidad escasa (10-30%) 780 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"24.0";
"26.07.2017 15:00";"30.0";"745.1";"760.5";"70";"Viento procedente del este";"8";"";"En las proximidades chubasco(s)";"";"Nubosidad dispersa (40-50%) 600 m, nubes cumulonimbus , nubosidad escasa (10-30%) 660 m";"8.0";"24.0";
"26.07.2017 14:00";"27.0";"744.9";"760.5";"84";"Viento procedente del estesureste";"5";"";"";"Chubasco(s)";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad escasa (10-30%) 690 m, nubosidad dispersa (40-50%) 2400 m";"10.0 y más";"24.0";
"26.07.2017 13:00";"31.0";"745.8";"761.2";"62";"Viento procedente del sudeste";"5";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 840 m";"10.0 y más";"23.0";
"26.07.2017 12:00";"31.0";"745.8";"761.2";"62";"Viento procedente del estesureste";"6";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 840 m";"10.0 y más";"23.0";
"26.07.2017 11:00";"29.0";"746.5";"762.0";"70";"Viento procedente del sursureste";"5";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 780 m";"10.0 y más";"23.0";
"26.07.2017 10:00";"29.0";"746.5";"762.0";"70";"Viento procedente del sudeste";"4";"";"";"";"Nubosidad escasa (10-30%) 660 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 720 m";"10.0 y más";"23.0";
"26.07.2017 09:00";"28.0";"746.4";"762.0";"74";"Viento procedente del sudeste";"4";"";"";"";"Nubosidad escasa (10-30%) 660 m, nubes cumulonimbus , nubosidad escasa (10-30%) 720 m";"10.0 y más";"23.0";
"26.07.2017 08:00";"26.0";"746.3";"762.0";"84";"Viento procedente del este";"2";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad escasa (10-30%) 660 m";"10.0 y más";"23.0";
"26.07.2017 07:00";"24.0";"746.2";"762.0";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 510 m, nubes cumulonimbus , nubosidad escasa (10-30%) 570 m";"10.0 y más";"23.0";
"26.07.2017 06:00";"24.0";"745.4";"761.2";"89";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 510 m, nubes cumulonimbus , nubosidad escasa (10-30%) 570 m, nubosidad dispersa (40-50%) 2400 m";"10.0 y más";"22.0";
"26.07.2017 05:00";"24.0";"745.4";"761.2";"89";"Viento procedente del noreste";"2";"";"";"";"Nubosidad escasa (10-30%) 510 m, nubes cumulonimbus , nubosidad escasa (10-30%) 570 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"22.0";
"26.07.2017 04:00";"24.0";"746.2";"762.0";"94";"Viento procedente del este";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 600 m, nubosidad fragmentada (60-90%) 2400 m";"10.0 y más";"23.0";
"26.07.2017 03:00";"24.0";"746.2";"762.0";"94";"Viento procedente del estesureste";"2";"";"";"Tormenta";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 600 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"23.0";
